timestamp,value,is_anomaly,normalized_value
110,0.047309968420241,0,-0.13914395364391596
111,0.016602764360002,0,-0.13914399622113205
112,0.042432577628354,0,-0.13914396040668475
113,0.051191743726563,0,-0.1391439482616224
114,0.0,0,-0.1391440192417719
115,0.056724832354639,0,-0.13914394058969273
116,0.055771058827737,0,-0.13914394191215182
117,0.081014772096658,0,-0.13914390691036424
118,0.082536297382909,0,-0.13914390480068628
119,0.11499203730886,0,-0.13914385979902968
120,0.076685138451098,0,-0.1391439129136378
121,0.070057457403873,0,-0.1391439221032797
122,0.070314773575565,0,-0.13914392174649676
123,0.091946448716499,0,-0.13914389175299735
124,0.14560588482236,0,-0.13914381735125755
125,0.094774329323472,0,-0.1391438878319864
126,0.10217989327054,0,-0.1391438775637674
127,0.048542430740279,0,-0.13914395193503962
128,0.068760549683423,0,-0.1391439239015131
129,0.075440683881139,0,-0.13914391463914208
130,0.11771339431815,0,-0.13914385602571952
131,0.069437397660265,0,-0.1391439229630264
132,0.0,0,-0.1391440192417719
133,0.0,0,-0.1391440192417719
134,0.0,0,-0.1391440192417719
135,0.027395404320488,0,-0.1391439812565471
136,0.055202605299814,0,-0.1391439427003437
137,0.078387348178452,0,-0.13914391055343103
138,0.11851571646444,0,-0.13914385491325604
139,0.068395341911942,0,-0.13914392440789364
140,0.047205971580879,0,-0.13914395378811326
141,0.079106485126456,0,-0.13914390955630837
142,0.067550601916344,0,-0.13914392557917177
143,0.080666570182724,0,-0.1391439073931652
144,0.044973875852863,0,-0.13914395688303594
145,0.065734580284861,0,-0.13914392809718498
146,0.068759646748575,0,-0.13914392390276506
147,0.027278224398313,0,-0.13914398141902345
148,0.067695565422881,0,-0.13914392537817197
149,0.07244669924777,0,-0.13914391879046534
150,0.028882930937168,0,-0.13914397919401014
151,0.021568136982842,0,-0.1391439893363716
152,0.064254625408408,0,-0.13914393014922327
153,0.073869151016554,0,-0.13914391681815824
154,0.026644044055307,0,-0.13914398229834912
155,0.051289858799957,0,-0.13914394812558048
156,0.099217337562612,0,-0.13914388167151273
157,0.016615805334675,0,-0.13914399620305
158,0.078387348178452,0,-0.13914391055343103
159,0.0,0,-0.1391440192417719
160,0.049384244324413,0,-0.13914395076781907
161,0.043044731483849,0,-0.1391439595579
162,0.04215504851616,0,-0.13914396079149402
163,0.042236538352835,0,-0.1391439606785039
164,0.1001564296112,0,-0.13914388036941028
165,0.17378132267943,0,-0.13914377828447363
166,0.12005519462968,0,-0.13914385277868546
167,0.14491137762024,0,-0.13914381831422976
168,0.073369410785068,0,-0.13914391751107538
169,0.12395626148952,0,-0.1391438473696431
170,0.15077430423661,0,-0.1391438101849617
171,0.18960071033689,0,-0.13914375635002837
172,0.06051348935254,0,-0.13914393533651281
173,0.072057993662839,0,-0.13914391932942688
174,0.082361078437032,0,-0.1391439050436369
175,0.12343775199876,0,-0.13914384808858485
176,0.1071817784483,0,-0.1391438706283803
177,0.10359394556779,0,-0.13914387560310662
178,0.021162435488903,0,-0.1391439898988989
179,0.074524398314698,0,-0.13914391590962208
180,0.12687067454443,0,-0.13914384332865018
181,0.04175261832616,0,-0.13914396134948548
182,0.0,0,-0.1391440192417719
183,0.040819652463459,0,-0.13914396264309362
184,0.082668981599835,0,-0.13914390461671236
185,0.061813624810779,0,-0.13914393353380397
186,0.0,0,-0.1391440192417719
187,0.076137992226715,0,-0.13914391367228593
188,0.12107639529965,0,-0.13914385136273494
189,0.0,0,-0.1391440192417719
190,0.19840339729984,0,-0.13914374414462197
191,0.20112394005693,0,-0.1391437403724408
192,0.096833471661634,0,-0.13914388497687305
193,0.10338450919956,0,-0.13914387589350158
194,0.10142513773096,0,-0.13914387861027716
195,0.09779274451732,0,-0.1391438836467888
196,0.14744152252573,0,-0.1391438148060456
197,0.083396348606149,0,-0.13914390360817827
198,0.095637498006913,0,-0.13914388663515587
199,0.14768844039376,0,-0.1391438144636805
200,0.1131872329372,0,-0.13914386230148956
201,0.073729686380986,0,-0.13914391701153359
202,0.064614077523704,0,-0.13914392965082328
203,0.056019959597275,0,-0.13914394156703733
204,0.074812141908008,0,-0.13914391551064986
205,0.024893884278452,0,-0.13914398472504128
206,0.023695834967821,0,-0.1391439863862021
207,0.058680009072634,0,-0.1391439378787334
208,0.10008779345816,0,-0.13914388046457807
209,0.066566772961868,0,-0.13914392694330438
210,0.070501147961051,0,-0.1391439214880785
211,0.098779019649936,0,-0.13914388227926447
212,0.11803653713501,0,-0.13914385557766434
213,0.10076746585103,0,-0.13914387952217516
214,0.053210709415363,0,-0.13914394546221617
215,0.099346579713514,0,-0.13914388149231144
216,0.047275248011591,0,-0.13914395369205768
217,0.091262209791582,0,-0.139143892701732
218,0.038593218846488,0,-0.13914396573016546
219,0.070273907645883,0,-0.1391439218031596
220,0.029431888410363,0,-0.13914397843285062
221,0.096854769984307,0,-0.13914388494734176
222,0.11656453357642,0,-0.1391438576186777
223,0.12109055114779,0,-0.13914385134310706
224,0.20381554615786,0,-0.13914373664038188
225,0.046311768005022,0,-0.13914395502797536
226,0.18261306403662,0,-0.13914376603878173
227,0.021992750543024,0,-0.1391439887476217
228,0.088072259040681,0,-0.139143897124773
229,0.037896500450725,0,-0.13914396669620357
230,0.09882843339863,0,-0.13914388221074958
231,0.076277687882641,0,-0.1391439134785903
232,0.022875979046571,0,-0.13914398752297713
233,0.10022162220861,0,-0.1391438802790172
234,0.081172004370788,0,-0.13914390669235308
235,0.097506677856458,0,-0.13914388404343586
236,0.056807228797843,0,-0.13914394047544557
237,0.12240855732315,0,-0.1391438495156195
238,0.1715485140175,0,-0.13914378138038483
239,0.075015592829224,0,-0.13914391522855404
240,0.11388410095531,0,-0.13914386133524398
241,0.10519027968795,0,-0.13914387338970213
242,0.1150532998405,0,-0.13914385971408585
243,0.10890530980571,0,-0.1391438682386099
244,0.099350621485086,0,-0.13914388148670728
245,0.12889794040441,0,-0.13914384051773532
246,0.12069378235889,0,-0.13914385189324868
247,0.13053034917739,0,-0.13914383825431137
248,0.078977758004111,0,-0.13914390973479554
249,0.080884163378641,0,-0.13914390709146035
250,0.04008956024204,0,-0.13914396365540638
251,0.050637253519971,0,-0.13914394903045338
252,0.039066291775136,0,-0.139143965074224
253,0.028611752774164,0,-0.1391439795700135
254,0.040593364983329,0,-0.13914396295685355
255,0.038807415292018,0,-0.1391439654331704
256,0.078327962881322,0,-0.139143910635772
257,0.066320996162546,0,-0.13914392728408734
258,0.083175583471284,0,-0.13914390391428122
259,0.068024645877254,0,-0.13914392492188393
260,0.051675070535006,0,-0.1391439475914634
261,0.044129112207997,0,-0.13914395805434687
262,0.037685894365982,0,-0.13914396698822043
263,0.093414561465838,0,-0.13914388971737882
264,0.06987083046098,0,-0.13914392236204814
265,0.021992750543024,0,-0.1391439887476217
266,0.11305566197523,0,-0.13914386248391988
267,0.030884138240845,0,-0.1391439764192269
268,0.10381377439313,0,-0.13914387529830194
269,0.048953768695625,0,-0.13914395136469707
270,0.042258794089861,0,-0.13914396064764514
271,0.048388685585471,0,-0.13914395214821568
272,0.034197830567692,0,-0.13914397182461144
273,0.088359530667711,0,-0.1391438967264552
274,0.086890518272785,0,-0.13914389876332114
275,0.031087561676959,0,-0.1391439761371692
276,0.071287463233942,0,-0.1391439203978094
277,0.14372616993938,0,-0.13914381995758493
278,0.12647517487143,0,-0.1391438438770321
279,0.042854531198562,0,-0.13914395982162306
280,0.039930389849144,0,-0.1391439638761048
281,0.076184645265048,0,-0.13914391360759895
282,0.037830020408535,0,-0.1391439667883818
283,0.030884138240845,0,-0.1391439764192269
284,0.048316550276279,0,-0.1391439522482352
285,0.10986585566763,0,-0.1391438669067606
286,0.025485002897852,0,-0.139143983905423
287,0.12451757643335,0,-0.1391438465913493
288,0.12875690949235,0,-0.1391438407132824
289,0.15720639094135,0,-0.13914380126652204
290,0.079092017261926,0,-0.13914390957636885
291,0.1471149989048,0,-0.13914381525878844
292,0.0531410973178,0,-0.13914394555873716
293,0.10136246281349,0,-0.13914387869717937
294,0.053119315802353,0,-0.13914394558893842
295,0.11313351589999,0,-0.13914386237597118
296,0.076760188212735,0,-0.13914391280957722
297,0.088905221333512,0,-0.13914389596982527
298,0.1009555130175,0,-0.1391438792614375
299,0.15685427502807,0,-0.13914380175475
300,0.11090638960365,0,-0.13914386546400345
301,0.054798089981891,0,-0.13914394326122628
302,0.08461316628091,0,-0.1391439019209941
303,0.15790425505315,0,-0.1391438002988953
304,0.021675109392134,0,-0.13914398918804852
305,0.14112049645292,0,-0.1391438235704936
306,0.059612111520904,0,-0.13914393658632243
307,0.067835890522602,0,-0.13914392518360352
308,0.047414460026828,0,-0.1391439534990326
309,0.050348669783997,0,-0.1391439494305905
310,0.072967157731933,0,-0.1391439180688212
311,0.10713527159169,0,-0.1391438706928646
312,0.073622496612493,0,-0.13914391716015806
313,0.11556476355437,0,-0.13914385900491347
314,0.034160489683708,0,-0.13914397187638664
315,0.019571935182124,0,-0.1391439921042145
316,0.15720996206912,0,-0.13914380126157047
317,0.11515041454164,0,-0.139143859579431
318,0.086415715789296,0,-0.13914389942166072
319,0.092606306920552,0,-0.13914389083806789
320,0.046458579038692,0,-0.13914395482441386
321,0.10977831600416,0,-0.13914386702813913
322,0.11090009191451,0,-0.13914386547273555
323,0.076652795374797,0,-0.13914391295848325
324,0.1087202400467,0,-0.13914386849521923
325,0.11471628863897,0,-0.1391438601813703
326,0.11070024667119,0,-0.1391438657498319
327,0.026827723134058,0,-0.13914398204366807
328,0.029426630692549,0,-0.13914397844014076
329,0.028611752774164,0,-0.1391439795700135
330,0.053106181092382,0,-0.1391439456071504
331,0.055538160906184,0,-0.13914394223507753
332,0.11009690391165,0,-0.1391438665863996
333,0.10979978093137,0,-0.13914386699837683
334,0.036174223284821,0,-0.139143969084235
335,0.048361321378982,0,-0.13914395218615763
336,0.10958125953198,0,-0.13914386730136868
337,0.047305343559722,0,-0.13914395365032858
338,0.045316868664604,0,-0.13914395640745764
339,0.13255054531036,0,-0.13914383545319906
340,0.079695587369141,0,-0.13914390873948593
341,0.10277355185943,0,-0.1391438767406273
342,0.15061124796385,0,-0.1391438104110481
343,0.14509169704095,0,-0.13914381806420703
344,0.054445250001619,0,-0.13914394375045822
345,0.082058799915824,0,-0.13914390546276262
346,0.042151311782819,0,-0.1391439607966752
347,0.057404703309706,0,-0.1391439396470145
348,0.040891918425583,0,-0.1391439625428929
349,0.045224636676715,0,-0.13914395653534234
350,0.0,0,-0.1391440192417719
351,0.0,0,-0.1391440192417719
352,0.10335456693443,0,-0.13914387593501817
353,0.033846222120808,0,-0.13914397231213577
354,0.026167129419328,0,-0.13914398295961736
355,0.085717677808715,0,-0.1391439003895285
356,0.12459953631184,0,-0.13914384647770742
357,0.054750658073534,0,-0.13914394332699323
358,0.20799106772677,0,-0.13914373085079312
359,0.10314231079956,0,-0.1391438762293229
360,0.12212653292147,0,-0.13914384990666173
361,0.19159058299176,0,-0.1391437535909612
362,0.10782180851978,0,-0.13914386974094364
363,0.064088695386379,0,-0.13914393037929432
364,0.095540168894753,0,-0.13914388677010797
365,0.039360296791109,0,-0.13914396466656997
366,0.086611479249287,0,-0.139143899150224
367,0.05845507441603,0,-0.1391439381906176
368,0.051490800079599,0,-0.13914394784696443
369,0.075496432869001,0,-0.13914391456184305
370,0.10358625218721,0,-0.13914387561377392
371,0.062806431427897,0,-0.13914393215722337
372,0.08970338978685,0,-0.1391438948631211
373,0.094517316130968,0,-0.13914388818834922
374,0.032322011663911,0,-0.13914397442553683
375,0.047911560407608,0,-0.1391439528097758
376,0.062001214431213,0,-0.1391439332737007
377,0.027102718749392,0,-0.1391439816623716
378,0.034703114844079,0,-0.1391439711240072
379,0.066236017573192,0,-0.13914392740191478
380,0.032230355211769,0,-0.13914397455262353
381,0.11559664215716,0,-0.13914385896071205
382,0.021952502374124,0,-0.13914398880342801
383,0.13347711194703,0,-0.1391438341684638
384,0.10579408349834,0,-0.13914387255249516
385,0.10679035350244,0,-0.13914387117111238
386,0.068633627680319,0,-0.13914392407749737
387,0.046995180114361,0,-0.13914395408038713
388,0.14159640074336,0,-0.1391438229106263
389,0.078500039299167,0,-0.13914391039717863
390,0.049232295047845,0,-0.13914395097850507
391,0.078777592482879,0,-0.13914391001233598
392,0.08993433499951,0,-0.13914389454290294
393,0.081869163858473,0,-0.13914390572570337
394,0.14556064903749,0,-0.13914381741397946
395,0.0,0,-0.1391440192417719
396,0.0,0,-0.1391440192417719
397,0.030693547421212,0,-0.1391439766834915
398,0.0,0,-0.1391440192417719
399,0.046999447831427,0,-0.1391439540744697
400,0.028815579681692,0,-0.13914397928739636
401,0.0,0,-0.1391440192417719
402,0.039360296791109,0,-0.13914396466656997
403,0.039570832199428,0,-0.13914396437465112
404,0.090659246308087,0,-0.13914389353777382
405,0.10540579050057,0,-0.13914387309088463
406,0.062601610466313,0,-0.1391439324412188
407,0.051455855638306,0,-0.13914394789541681
408,0.054631758648785,0,-0.13914394349185377
409,0.09017822949731,0,-0.1391438942047299
410,0.045287525091609,0,-0.13914395644814412
411,0.033344698319951,0,-0.13914397300752593
412,0.080098394586215,0,-0.13914390818097172
413,0.025162301034707,0,-0.1391439843528668
414,0.078260793447992,0,-0.13914391072890608
415,0.072238639246792,0,-0.1391439190789519
416,0.042917873674349,0,-0.13914395973379526
417,0.047205971580879,0,-0.13914395378811326
418,0.048273008229067,0,-0.13914395230860863
419,0.036987975876273,0,-0.13914396795592254
420,0.06291463671717,0,-0.1391439320071908
421,0.033319304393751,0,-0.13914397304273599
422,0.029115275623859,0,-0.13914397887185156
423,0.06821638123436,0,-0.1391439246560324
424,0.015408589348188,0,-0.13914399787692094
425,0.01916018435633,0,-0.1391439926751295
426,0.063742397464779,0,-0.1391439308594553
427,0.099738890728803,0,-0.13914388094835076
428,0.10950621554455,0,-0.13914386740542128
429,0.061389206215894,0,-0.13914393412228354
430,0.051307638060244,0,-0.1391439481009286
431,0.082471571552878,0,-0.13914390489043219
432,0.060122448878635,0,-0.1391439358787118
433,0.0746984296972,0,-0.13914391566831805
434,0.056170625137637,0,-0.13914394135813132
435,0.052668952946361,0,-0.1391439462133911
436,0.068871884486763,0,-0.1391439237471413
437,0.040236057110939,0,-0.13914396345228044
438,0.053200012471363,0,-0.1391439454770481
439,0.056725172482788,0,-0.1391439405892211
440,0.035229341473877,0,-0.1391439703943652
441,0.0,0,-0.1391440192417719
442,0.020190723068726,0,-0.13914399124623125
443,0.093342961377898,0,-0.13914388981665624
444,0.0,0,-0.1391440192417719
445,0.015717168144981,0,-0.13914399744905956
446,0.017190609993734,0,-0.13914399540605193
447,0.0,0,-0.1391440192417719
448,0.043273461915965,0,-0.13914395924075276
449,0.029854520963498,0,-0.1391439778468475
450,0.017383620014122,0,-0.139143995138433
451,0.046391383573699,0,-0.13914395491758402
452,0.042155878228,0,-0.13914396079034358
453,0.052684222339579,0,-0.1391439461922193
454,0.063573954212613,0,-0.13914393109301107
455,0.077413583128967,0,-0.13914391190360947
456,0.069605078732108,0,-0.13914392273052742
457,0.075937967855042,0,-0.1391439139496307
458,0.047354002438352,0,-0.13914395358286039
459,0.044000040388062,0,-0.139143958233312
460,0.095130971924595,0,-0.13914388733748193
461,0.069274987547704,0,-0.1391439231882169
462,0.061118974117397,0,-0.1391439344969751
463,0.056393740750134,0,-0.13914394104876932
464,0.061250865894099,0,-0.13914393431409994
465,0.047746883512707,0,-0.1391439530381093
466,0.047136440673386,0,-0.13914395388452167
467,0.0,0,-0.1391440192417719
468,0.0,0,-0.1391440192417719
469,0.049828520132601,0,-0.1391439501518064
470,0.0,0,-0.1391440192417719
471,0.0,0,-0.1391440192417719
472,0.043576825212604,0,-0.13914395882012298
473,0.035173891965945,0,-0.139143970471249
474,0.044135103796651,0,-0.13914395804603918
475,0.016955671451489,0,-0.13914399573180708
476,0.1330396486107,0,-0.13914383477503062
477,0.016462114132943,0,-0.13914399641615127
478,0.055696363369897,0,-0.13914394201572117
479,0.036411774365825,0,-0.13914396875485743
480,0.047966724418057,0,-0.13914395273328786
481,0.05609961782665,0,-0.13914394145658684
482,0.096990479781121,0,-0.1391438847591727
483,0.11147038220964,0,-0.13914386468199688
484,0.044797927381498,0,-0.1391439571269981
485,0.024403519177111,0,-0.13914398540495931
486,0.085327768184265,0,-0.1391439009301595
487,0.043615168647623,0,-0.1391439587669577
488,0.056692005942856,0,-0.13914394063520832
489,0.033708553131457,0,-0.13914397250302135
490,0.040148453968244,0,-0.139143963573747
491,0.099551526697496,0,-0.13914388120814122
492,0.0,0,-0.1391440192417719
493,0.036157867549894,0,-0.1391439691069131
494,0.052738784696875,0,-0.13914394611656558
495,0.021636091422947,0,-0.13914398924214907
496,0.037120220639644,0,-0.13914396777255794
497,0.034467327401996,0,-0.13914397145093935
498,0.0,0,-0.1391440192417719
499,0.096807019710259,0,-0.1391438850135501
500,0.059601475230884,0,-0.13914393660107022
501,0.068431521141608,0,-0.13914392435772915
502,0.09611085542804,0,-0.1391438859788199
503,0.064177980162036,0,-0.1391439302554961
504,0.11565746993409,0,-0.139143858876371
505,0.073501732487291,0,-0.13914391732760412
506,0.072746100819649,0,-0.1391439183753287
507,0.075578880023604,0,-0.13914391444752555
508,0.036816888038697,0,-0.13914396819314517
509,0.093969235453559,0,-0.13914388894829302
510,0.034848294186597,0,-0.13914397092270808
511,0.084191269180943,0,-0.13914390250597747
512,0.13109036514766,0,-0.13914383747781864
513,0.061132356147447,0,-0.1391439344784202
514,0.019478099970089,0,-0.1391439922343221
515,0.0,0,-0.1391440192417719
516,0.0,0,-0.1391440192417719
517,0.017965204407153,0,-0.13914399433203448
518,0.019202263481759,0,-0.13914399261678448
519,0.0,0,-0.1391440192417719
520,0.052306327013631,0,-0.1391439467161918
521,0.08536575533023,0,-0.13914390087748826
522,0.052461360256699,0,-0.13914394650122971
523,0.035302992848671,0,-0.13914397029224357
524,0.028682734942579,0,-0.13914397947159285
525,0.024204462299365,0,-0.13914398568096253
526,0.034360100307537,0,-0.13914397159961558
527,0.018977302969238,0,-0.13914399292870452
528,0.034308847257872,0,-0.13914397167068074
529,0.074600882554906,0,-0.1391439158035725
530,0.055037935083209,0,-0.13914394292866794
531,0.039311673522385,0,-0.1391439647339888
532,0.046619928266775,0,-0.13914395460069431
533,0.048227542028921,0,-0.13914395237165003
534,0.020367863848114,0,-0.1391439910006159
535,0.063069968046591,0,-0.13914393179181545
536,0.054470866056974,0,-0.13914394371494015
537,0.0,0,-0.1391440192417719
538,0.059261864411046,0,-0.13914393707195918
539,0.064174002348993,0,-0.13914393026101157
540,0.0,0,-0.1391440192417719
541,0.021912411214588,0,-0.13914398885901658
542,0.057958262002106,0,-0.13914393887947515
543,0.035358633773416,0,-0.1391439702150944
544,0.029191244440103,0,-0.13914397876651666
545,0.054981313823219,0,-0.13914394300717645
546,0.064053477058578,0,-0.13914393042812645
547,0.0,0,-0.1391440192417719
548,0.055445634363329,0,-0.13914394236337063
549,0.040996998867197,0,-0.13914396239719312
550,0.027670189755404,0,-0.13914398087554206
551,0.054579839310753,0,-0.13914394356384277
552,0.044833640073299,0,-0.13914395707748048
553,0.03282297151413,0,-0.13914397373092866
554,0.017696014614986,0,-0.13914399470528083
555,0.09418709999244,0,-0.13914388864621194
556,0.061817529149429,0,-0.13914393352839038
557,0.054000161367618,0,-0.13914394436759792
558,0.06165600249599,0,-0.13914393375235592
559,0.055915839259234,0,-0.13914394171140587
560,0.062788330996733,0,-0.1391439321823206
561,0.044888048273534,0,-0.13914395700204055
562,0.095259484956337,0,-0.1391438871592916
563,0.021952502374124,0,-0.13914398880342801
564,0.0,0,-0.1391440192417719
565,0.0,0,-0.1391440192417719
566,0.0,0,-0.1391440192417719
567,0.061557079663167,0,-0.13914393388951782
568,0.14186075040414,0,-0.13914382254409105
569,0.0,0,-0.1391440192417719
570,0.077457673524504,0,-0.13914391184247574
571,0.16422977329793,0,-0.13914379152821868
572,0.049366067455729,0,-0.1391439507930223
573,0.10064381631633,0,-0.139143879693622
574,0.11909159312806,0,-0.1391438541147716
575,0.090038166766198,0,-0.13914389439893454
576,0.055882659245704,0,-0.13914394175741177
577,0.1836893913223,0,-0.13914376454639513
578,0.085742682535503,0,-0.1391439003548581
579,0.12559700716583,0,-0.1391438450946596
580,0.086129850619071,0,-0.13914389981802838
581,0.04175261832616,0,-0.13914396134948548
582,0.094396473652892,0,-0.1391438883559039
583,0.045323960075285,0,-0.13914395639762503
584,0.13808411333909,0,-0.13914382778060466
585,0.080293498546835,0,-0.13914390791044942
586,0.06507307495461,0,-0.1391439290143983
587,0.084518021856329,0,-0.13914390205291702
588,0.030507395540508,0,-0.13914397694160124
589,0.058925029212997,0,-0.1391439375389996
590,0.0,0,-0.1391440192417719
591,0.033075906123641,0,-0.139143973380221
592,0.16633704704671,0,-0.1391437886063685
593,0.10228536028167,0,-0.13914387741753162
594,0.16949365549683,0,-0.13914378422955842
595,0.082603977562005,0,-0.13914390470684404
596,0.024378363844868,0,-0.13914398543983852
597,0.15686874147816,0,-0.13914380173469146
598,0.063929461148943,0,-0.1391439306000813
599,0.12602019009983,0,-0.13914384450789333
600,0.035137191893634,0,-0.13914397052213565
601,0.14965728062749,0,-0.13914381173377594
602,0.10046170077382,0,-0.13914387994613514
603,0.13163105487926,0,-0.13914383672812278
604,0.043899611017859,0,-0.1391439583725628
605,0.19567092855859,0,-0.13914374793333917
606,0.19135011734275,0,-0.13914375392438
607,0.11171915024595,0,-0.13914386433706644
608,0.032053604746412,0,-0.1391439747976977
609,0.096448361580655,0,-0.1391438855108492
610,0.079349961564334,0,-0.13914390921871497
611,0.024581173073578,0,-0.13914398515863247
612,0.025596039426134,0,-0.1391439837514648
613,0.027922074309281,0,-0.13914398052629037
614,0.02593545023878,0,-0.1391439832808532
615,0.033086949155743,0,-0.13914397336490922
616,0.047260069860172,0,-0.13914395371310304
617,0.038487130166032,0,-0.13914396587726321
618,0.16080169828563,0,-0.139143796281432
619,0.12635270044885,0,-0.13914384404684957
620,0.046904491868436,0,-0.13914395420613135
621,0.059534673085297,0,-0.13914393669369504
622,0.12198352023568,0,-0.13914385010495664
623,0.052131597947042,0,-0.1391439469584632
624,0.094084438832673,0,-0.13914388878855724
625,0.13486764750848,0,-0.13914383224041027
626,0.062226183256115,0,-0.13914393296176913
627,0.091202035463034,0,-0.139143892785167
628,0.096137859324631,0,-0.13914388594137755
629,0.10449109200785,0,-0.13914387435916406
630,0.097127966420289,0,-0.13914388456853996
631,0.064404980330111,0,-0.13914392994074798
632,0.10188181868693,0,-0.13914387797706407
633,0.19953464365013,0,-0.1391437425760871
634,0.0747839457206,0,-0.13914391554974542
635,0.0,0,-0.1391440192417719
636,0.0,0,-0.1391440192417719
637,0.0,0,-0.1391440192417719
638,0.041436571087464,0,-0.13914396178770225
639,0.038671790863765,0,-0.13914396562122106
640,0.035810634316102,0,-0.13914396958837094
641,0.1409929213297,0,-0.13914382374738346
642,0.0,0,-0.1391440192417719
643,0.052915080344848,0,-0.13914394587212203
