value,label,normalized_value
0.00376887025289,0,-0.8891074406142527
0.00462983344467,0,-0.8696394159261482
0.00758750303058,0,-0.80276084891249
0.00388418047069,0,-0.8865000560148253
0.00533118329458,0,-0.8537805542193921
0.00282666141076,0,-0.9104125848702043
0.00259816892049,0,-0.9155792371546371
0.00211521254162,0,-0.926499804719994
0.00416901118567,0,-0.8800594887012599
0.00304472348048,0,-0.9054817843465821
0.00450977895532,0,-0.8723540775805582
0.00546424964636,0,-0.8507716694652679
0.0017516827338199,0,-0.9347199090643882
0.00163605855687,0,-0.937334392880762
0.00441075972881,0,-0.8745930917041566
0.00364297263497,0,-0.8919542265828524
0.00400331052478,0,-0.8838062976099805
0.00378285887711,0,-0.8887911310620353
0.0124789865399,0,-0.6921550499305152
0.00676857548014,0,-0.8212783673406282
0.00509048128193,0,-0.8592232871602262
0.00117366650213,0,-0.9477899617403909
0.00445087673092,0,-0.8736859695473133
0.00290218602777,0,-0.9087048288098428
0.00595334567076,0,-0.8397122727700534
0.00134599518945,0,-0.9438932804754482
0.00330353047061,0,-0.8996296632322194
0.00497361871057,0,-0.8618657734431163
0.00310277103832,0,-0.9041692180256261
0.00174264768725,0,-0.9349242087503217
0.00259555259426,0,-0.9156383972954238
0.00350878998401,0,-0.8949883529967865
0.00383359816369,0,-0.8876438187341367
0.0034988828287,0,-0.8952123727295758
0.0062786422313399,0,-0.8323566952810414
0.00206443837069,0,-0.9276479058497759
0.00486739586586,0,-0.8642676751538964
0.00253188865613,0,-0.9170779607182158
0.00285265025125,0,-0.909824927473111
0.00314219035343,0,-0.9032778719064463
0.000634877721633,0,-0.9599730067073929
0.00236510658041,0,-0.9208492224848629
0.00481908104158,0,-0.865360165751479
0.00342039304197,0,-0.8969871769493294
0.00223519726228,0,-0.9237867206691243
0.00308218927202,0,-0.9046346111321824
0.00692452596529,0,-0.8177520285563358
0.00216926584142,0,-0.9252775562138711
0.0092766032411,0,-0.7645670621013476
0.000865812116381,0,-0.9547511382916345
0.00188687703092,0,-0.9316629073960657
0.00276892781207,0,-0.9117180519742116
0.00363946675783,0,-0.8920335011713211
0.00170373419521,0,-0.9358041172423083
0.0027195664573,0,-0.9128342066280637
0.00260061082496,0,-0.9155240210234926
0.00177034586088,0,-0.9342979000611785
0.0029961993501,0,-0.9065790077554639
0.0051963901675,0,-0.8568284846661688
0.00397330998408,0,-0.8844846672227356
0.00281514957537,0,-0.9106728894891678
0.00145518320388,0,-0.9414243306052759
0.00351806922102,0,-0.8947785316978945
0.00364487383203,0,-0.8919112368805581
0.00173356031417,0,-0.935129691638743
0.00315658014767,0,-0.9029524911326854
0.00119250405095,0,-0.9473640087275416
0.00217851019408,0,-0.9250685237168622
0.0034483005217,0,-0.8963561354488871
0.000368012446736,0,-0.9660073410548944
0.00187990016099,0,-0.9318206677711196
0.0058464425812299,0,-0.8421295561174448
0.00614276768942,0,-0.8354290785859684
0.00334872314559,0,-0.8986077704026163
0.00111279331197,0,-0.9491664210132067
0.00264491394903,0,-0.9145222426415716
0.00180402670048,0,-0.9335363118503128
0.00145274129941,0,-0.9414795467364205
0.000673076084511,0,-0.9591092686537178
0.000810869265667,0,-0.95599350124553
0.00379452769207,0,-0.8885272768347107
0.0013081456700699,0,-0.9447491305103392
0.00182443404503,0,-0.9330748627531724
0.00234595507245,0,-0.9212822747144347
0.00511561545586,0,-0.8586549554089319
0.0012294814615799,0,-0.9465278787397349
0.0011457590224,0,-0.9484210032408332
0.000663831731851,0,-0.9593183011507265
0.000976395504803,0,-0.9522506363463157
0.0017965265653,0,-0.9337059042536147
0.00132698321888,0,-0.9443231774977136
0.000690692681089,0,-0.9587109237065989
0.00284828970755,0,-0.9099235277073783
0.00214362584442,0,-0.9258573255923586
0.00358871002908,0,-0.8931812079000484
0.00286573188238,0,-0.9095291267696303
0.00590241452026,0,-0.8408639235081966
0.00287096453483,0,-0.9094108064882832
0.000360686733307,0,-0.9661729894487578
0.00178902643013,0,-0.9338754966566903
0.00245060812143,0,-0.9189158690879459
0.00425726859031,0,-0.8780638199562499
0.000830230079728,0,-0.9555557162046362
0.00210647401203,0,-0.9266973995898097
0.00753116480588,0,-0.8040347639413962
0.000941685576891,0,-0.9530354942124415
0.000102716967573,0,-0.9720061793180146
0.00162908168694,0,-0.937492153255816
0.00136361178603,0,-0.9434949355282842
0.0014337293288399,0,-0.941909443758688
0.00455308787542,0,-0.8713747800521949
0.00419831403938,0,-0.8793968951259425
0.00114384038317,0,-0.9484643873439561
0.000936627346191,0,-0.9531498704843725
0.000839997697633,0,-0.9553348516794927
0.00405616031452,0,-0.8826112627684882
0.00422622151911,0,-0.8787658536255003
0.00261787857804,0,-0.9151335640951603
0.000376733534151,0,-0.9658101405860204
0.00470152078322,0,-0.8680184280720328
0.00268764727736,0,-0.9135559603441679
0.00121639983046,0,-0.9468236794429872
0.00369231654757,0,-0.8908384663298289
0.00119250405095,0,-0.9473640087275416
0.00263706497036,0,-0.914699723063479
0.00147065441296,0,-0.9410744969733623
0.000384408091076,0,-0.9656366041734158
0.00360336145593,0,-0.8928499111125027
0.00373086375394,0,-0.8899668402575026
0.000238765931246,0,-0.9689298520036016
0.000700983564239,0,-0.9584782271533208
0.000279580620348,0,-0.9680069538092755
0.000409175979335,0,-0.9650765548418043
0.00415889472427,0,-0.8802882412451223
0.000379349860375,0,-0.9657509804453694
0.00315352776707,0,-0.9030215112968987
0.000374291629675,0,-0.9658653567173007
0.000770752263558,0,-0.9569006234023507
0.0007496646741889,0,-0.9573774541360798
0.000360686733307,0,-0.9661729894487578
0.0017817007167,0,-0.9340411450505762
0.0014122754538,0,-0.9423945569120956
0.00149093966228,0,-0.9406158086829262
0.0007356934921499,0,-0.9576933692872199
0.000248533549151,0,-0.9687089874784581
0.000332255988335,0,-0.966815862977267
0.000880463543238,0,-0.9544198415039306
0.00187833036526,0,-0.9318561638554107
0.00176861908558,0,-0.9343369457538307
0.0008162763398639,0,-0.9558712369548371
0.0011002349460899,0,-0.9494503896884419
0.000221323756417,0,-0.9693242529413271
0.000275568920138,0,-0.9680976660249372
0.00140390320988,0,-0.942583869362251
0.000670808601783,0,-0.9591605407756273
0.0013081456700699,0,-0.9447491305103392
0.000512782497824,0,-0.9627338132716075
0.00143024089388,0,-0.9419883239460999
0.00066086656213,0,-0.9593853493101415
0.0001573981856649,0,-0.9707697323781774
0.00164460522254,0,-0.9371411364211908
0.000569992831266,0,-0.9614401781958025
0.00196709359297,0,-0.9298490574832075
0.00071825131732,0,-0.9580877702249658
0.000998721488585,0,-0.9517458031460072
0.0015610572051,0,-0.9390303169131018
0.000530224672654,0,-0.9623394123338593
0.00234072242,0,-0.9214005949957818
0.0007602869586599,0,-0.9571372639650019
0.0015694294490199,0,-0.9388410044629486
0.0039401698519,0,-0.8852340290045247
0.00203478667348,0,-0.9283183874439251
0.00101302407195,0,-0.9514223943769542
0.00163570971337,0,-0.9373422808995938
0.000978314144034,0,-0.9522072522431703
0.000544527256014,0,-0.9620160035649195
0.00065216291689,0,-0.9595821553780739
0.00102455334951,0,-0.9511616953571621
0.00103048368895,0,-0.9510275990383775
0.000221881906011,0,-0.9693116321113318
0.000711797712633,0,-0.9582336985719304
0.00165526239136,0,-0.9369001574482523
0.00219596981108,0,-0.9246737283782855
0.000918330504794,0,-0.9535635970680778
0.00334959525433,0,-0.898588050355763
0.000639796414935,0,-0.9598617856429493
0.00258475588804,0,-0.9158825314758952
0.000710751182143,0,-0.9582573626281998
0.000608731901563,0,-0.9605642137130737
0.000867748197787,0,-0.9547073597875475
0.00112676449401,0,-0.9488505058620439
0.0012472899220899,0,-0.9461251953821
0.00082641024344,0,-0.9556420900100084
0.000909783839127,0,-0.9537568535275811
0.000503555587339,0,-0.9629424513676746
0.000606638840584,0,-0.9606115418255898
0.000806857565456,0,-0.9560842134612142
0.0023527749628,0,-0.9211280639479681
0.000118606788843,0,-0.9716468800637289
0.00204247867258,0,-0.9281444566303789
0.000212620111176,0,-0.9695210590092821
1.72851952564e-05,0,-0.9739379551110883
0.000555010003087,0,-0.9617789686013289
0.00558147850339,0,-0.8481209007627175
0.000714588460606,0,-0.9581705944218862
0.000139188555143,0,-0.9711814869571725
0.00181906185518,0,-0.9331963382420522
0.00118153292298,0,-0.9476120869174288
0.000683384409835,0,-0.9588761776995205
0.000617452988978,0,-0.9603670132441995
0.00272535725935,0,-0.9127032655165858
0.00270929301633,0,-0.9130665087802873
1.74421748299e-05,0,-0.9739344055026479
0.000135700120177,0,-0.9712603671447221
0.00181852114776,0,-0.9332085646711284
0.00182933529616,0,-0.9329640360896025
0.000365762406183,0,-0.9660582187758624
0.000308028807496,0,-0.967363685879802
0.00149322458719,0,-0.9405641421599168
0.000205294397748,0,-0.9696867074031228
0.0005520622755409,0,-0.9618456223598044
1.72677530816e-05,0,-0.9739383495120254
0.0011386251729,0,-0.9485823132242486
0.00268225764534,0,-0.9136778302338762
0.00230655319951,0,-0.9221732264327859
0.0023635891112,0,-0.9208835353664422
0.000626174076393,0,-0.9601698127753254
0.00216773093003,0,-0.9253122634965051
0.000253434800278,0,-0.968598160814956
0.00104914681602,0,-0.9506055900349439
0.00121327768117,0,-0.9468942772107407
0.0013606640584799,0,-0.9435615892868502
0.000362256529042,0,-0.9661374933643536
0.00149706186565,0,-0.940477373953671
0.00247835862158,0,-0.9182883771960909
0.0016767162664,0,-0.9364150442948423
0.000842823329955,0,-0.9552709587275879
0.00163187243491,0,-0.9374290491058396
0.0011770153997,0,-0.9477142367602837
0.00143025833605,0,-0.9419879295452713
0.000725159807728,0,-0.9579315560417063
0.0015300785780199,0,-0.9397308029298757
0.000839533172964,0,-0.9553453554708402
0.00127858347888,0,-0.9454175882021594
0.00523655516766,0,-0.8559202771816002
0.00142798254131,0,-0.9420393896176721
0.00171942309678,0,-0.9354493611667756
0.00423742644392,0,-0.8785124888418346
0.00361670155429,0,-0.892548265970534
0.00507962537662,0,-0.8594687599453635
0.00386173883296,0,-0.8870075043721306
0.000554811874446,0,-0.9617834486688989
3.33785211465e-05,0,-0.9735740542280615
6.13617308358e-05,0,-0.9729413003283771
0.0006154176029219,0,-0.9604130372163836
0.000665840889959,0,-0.95927287024262
0.00164871301828,0,-0.9370482513017763
0.0028511544382,0,-0.909858750667487
0.0027124538996,0,-0.9129950351631523
0.00232306973352,0,-0.9217997560046207
0.00475948452855,0,-0.8667077569122513
0.00326873979087,0,-0.9004163470516449
0.00472553173949,0,-0.867475494420615
0.00588776966187,0,-0.8411950717702971
0.00529104939411,0,-0.8546880584804798
0.00530785602468,0,-0.8543080284141721
0.00546644950239,0,-0.850721926512362
0.00450517813847,0,-0.8724581108503616
0.00459807296934,0,-0.8703575810274368
0.00450572138309,0,-0.8724458270503399
0.00513374612238,0,-0.8582449863570688
0.00459114660038,0,-0.8705141994789567
0.0050713408960699,0,-0.8596560878978442
0.00520993618104,0,-0.8565221833880887
0.00367917468617,0,-0.8911356289549277
0.00257291812238,0,-0.9161502060017297
0.00198779952264,0,-0.9293808568053453
0.00233460349597,0,-0.9215389555728867
0.0111334971735,0,-0.72257913826872
0.00409803897628,0,-0.8816643061171094
0.00269638580695,0,-0.913358365474352
0.00925412027775,0,-0.7650754449099723
0.0042646117459099,0,-0.8778977771615377
0.00371152038205,0,-0.8904042308975453
0.0107925026556,0,-0.7302896766010971
0.0041321907546,0,-0.8808920690809339
0.0041958721349,0,-0.8794521112573134
0.0028198415204,0,-0.910566795636897
0.00556963526668,0,-0.8483886989994582
0.0033304263042,0,-0.8990214969861633
0.00427558287388,0,-0.8776496989716481
0.00993155690597,0,-0.7497573068888254
0.0121257999417,0,-0.7001412745205
0.0029428437373,0,-0.9077854802239232
0.00427455378556,0,-0.8776729686270891
0.0046928171379799,0,-0.8682152341399675
0.0141764764365,0,-0.6537715562686153
0.0123851650815,0,-0.6942765325744237
0.0127381249313,0,-0.686295435199506
0.011284197564,0,-0.7191715141672813
0.00587033836075,0,-0.8415892268326619
0.0134788243276,0,-0.6695468049777888
0.0155630770089,0,-0.6224178649218185
0.00450097065703,0,-0.8725532500541403
0.0228084168959,0,-0.45858687058836106
0.0118870165683,0,-0.7055406233577591
0.0120169433286,0,-0.7026027307726691
0.016201687356,0,-0.6079776633869326
0.00609464472906,0,-0.8365172307733068
0.00431222888319,0,-0.8768210626016163
0.00501234033869,0,-0.8609902033613741
0.00682034385503,0,-0.8201077853575148
0.00438860816678,0,-0.8750939808950039
0.00997465651997,0,-0.7487827421717611
0.00744377950998,0,-0.8060107126395528
0.00456566368347,0,-0.8710904169761334
0.00437690446746,0,-0.875358623924438
0.0059294847756,0,-0.8402518132527247
0.00517364557152,0,-0.8573427834890304
0.00687886235159,0,-0.8187845702112487
0.00664334066486,0,-0.8241101660736736
0.012507434727,0,-0.6915117820021274
0.00716041393769,0,-0.8124181502742506
0.00856079382826,0,-0.780752882185405
0.00676651730351,0,-0.8213249066512839
0.00606534187535,0,-0.8371798243486239
0.00827053859692,0,-0.7873161081903356
0.00770959825439,0,-0.800000042348253
0.0225037021016,0,-0.46547705497127134
0.0170971337274,0,-0.5877299080453277
0.0211362355949,0,-0.49639808849135975
0.0207401238046,0,-0.505354933785601
0.0249251992332,0,-0.4107223727848009
0.00663203813557,0,-0.824365737881338
0.0153653525151,0,-0.6268887939504837
0.00816710650018,0,-0.7896549057511392
0.0190449188328,0,-0.543686760926979
0.0096755232216399,0,-0.7555467182540425
0.0262945843791,0,-0.3797579551622679
0.0184511872016,0,-0.5571121688476276
0.0122429590301,0,-0.6974920834201332
0.00999113937519,0,-0.7484100332854614
0.00965541239406,0,-0.7560014625352867
0.0101328221613,0,-0.745206314468904
0.0175250077182,0,-0.578054858640404
0.00664981171172,0,-0.8239638433258126
0.0084179249742299,0,-0.7839834202664452
0.019257538944,0,-0.5388790134953247
0.00523287919724,0,-0.8560033979044983
0.033945071103,0,-0.20676581584795506
0.0246858925946,0,-0.416133553649177
0.0203176743302,0,-0.5149073244982548
0.0227021940512,0,-0.46098877229891494
0.0126688794972,0,-0.6878612069229292
0.022286547025,0,-0.4703873466454784
0.0198779571027,0,-0.524850172139693
0.0103794545134,0,-0.7396294852090591
0.011784421696,0,-0.7078604896724616
0.0168009132723,0,-0.5944280191702478
0.0137064098248,0,-0.6644006615416402
0.0125161383723,0,-0.6913149759328381
0.0110296987911,0,-0.7249262182489578
0.0131588999569,0,-0.6767809069772451
0.0182574046393,0,-0.5614939632646235
0.0165290944197,0,-0.6005743633852292
0.0143995618526,0,-0.6487271682742669
0.0142120584731,0,-0.6529669783568121
0.0200781932698,0,-0.5203224493731774
0.0160386030213,0,-0.6116653121557711
0.0149129373843,0,-0.6371187654751398
0.0241584412277,0,-0.4280602380076037
0.0136605194629,0,-0.6654383304070981
0.0191746886136,0,-0.5407524179486675
0.0191159084844,0,-0.5420815491093965
0.0159296940817,0,-0.6141279516101995
0.0165759615435,0,-0.5995146080647812
0.0103815999009,0,-0.7395809738938086
0.012591436241,0,-0.6896123470855089
0.0169634568995,0,-0.5907525968322945
0.0120085885268999,0,-0.7027916488208675
0.0145122208598,0,-0.6461797326179615
0.0216371748561,0,-0.4850708935573696
0.0174519250056,0,-0.5797073985709775
0.0179045494425,0,-0.5694726942350222
0.0189046837472,0,-0.5468577444657234
0.0142013838622,0,-0.6532083517285441
0.0165326002969,0,-0.6004950887954039
0.0384681758799,0,-0.10448976467145647
0.0189266608875,0,-0.5463607992838397
0.0317102052421,0,-0.2573004080000907
0.0207975085597,0,-0.5040573547024605
0.0294305129918,0,-0.308848610564204
0.021416880188,0,-0.49005217740106316
0.0246234496087,0,-0.41754550900650983
0.0218724697945,0,-0.47975042490842906
0.0175483802324,0,-0.577526361385454
0.0232819719425,0,-0.44787888512927887
0.0167495983938999,0,-0.5955883467302389
0.0317478803397,0,-0.25644850197529623
0.025282240552,0,-0.4026489855884201
0.016908636144,0,-0.5919921989798476
0.0335243658461,0,-0.21627876646644947
0.0266976730395,0,-0.3706433494891285
0.0315432836289,0,-0.2610748249760793
0.0170604353915999,0,-0.5885597276173951
0.0269012232197,0,-0.3660406905471022
0.0242447799931,0,-0.4261079533659426
0.0211325727382,0,-0.4964809126879635
0.0352460829236,0,-0.17734744990063506
0.0172215487605,0,-0.5849166461555196
0.0268129658151,0,-0.3680363592912079
0.0236885490378,0,-0.4386853992700822
0.0209666976556,0,-0.5002316656051955
0.0249614789569,0,-0.4099020188330727
0.0277501338687,0,-0.3468451969063591
0.0328558072849,0,-0.23139615440956973
0.0218177013655,0,-0.48098884385372254
0.0249647929701,0,-0.40982708265530077
0.0783828487606,0,0.7980573412652686
0.0347999120914,0,-0.18743622588933176
0.0251767153943,0,-0.4050351112613102
0.0212820521765,0,-0.4931008966513058
0.0239224486023,0,-0.4333964826942079
0.0279388582004,0,-0.3425777787590332
0.0290848090867,0,-0.31666563714968043
0.0285721835684,0,-0.3282570807111456
0.0293012664763,0,-0.31177112151313713
0.0334408178287,0,-0.2181679469574559
0.043641176091,0,0.012481665446311655
0.0293717328626,0,-0.31017774172493306
0.0365439551527,0,-0.1480000761228017
0.0308543177232,0,-0.2766536620152094
0.0343443224849,0,-0.19773797838196594
0.0331188352813,0,-0.22544858826915057
0.0288816077499,0,-0.3212604080751361
0.0291094025532,0,-0.3161095318276885
0.039844363474,0,-0.0733715306828332
0.0281455479721,0,-0.33790412764752026
0.052920761944,0,0.2223108523458046
0.0379560736269,0,-0.11606937620354336
0.0322509126618,0,-0.24507397893057614
0.0352398037406,0,-0.1774894342396083
0.0495666317242,0,0.14646755201703807
0.058123588274,0,0.33995670806578115
0.0375032747683,0,-0.12630802454778378
0.0362915668829,0,-0.15370705769224136
0.0468568154426,0,0.0851934223282317
0.0453560907202,0,0.051259165643774474
0.0398326772169,0,-0.07363577931030811
0.0401483805813,0,-0.06649712233758667
0.032841155858,0,-0.23172745119824595
0.0539660714815,0,0.24594730054365171
0.0246333916483,0,-0.41732070047319403
0.0581092856906,0,0.33963329929593666
0.0478089837666,0,0.10672376952058849
0.0399912265861,0,-0.07005067478628373
0.0395904054085,0,-0.07911400833588553
0.0366573292891,0,-0.1454364700273256
0.0401337291544,0,-0.06682841912626289
0.0398441890522,0,-0.07337547469337963
0.0371369890969,0,-0.13459044423981678
0.0356945212385,0,-0.167207401790662
0.0519515002887,0,0.20039399223520976
0.0395966845914,0,-0.07897202399917357
0.0422658606056,0,-0.01861684849636263
0.044760963715,0,0.03780220564779839
0.0925790348546999,0,1.1190602644976522
0.0745349305714,0,0.7110485503896952
0.0728315277775,0,0.6725313548091608
0.0664197843101,0,0.5275495700953814
0.0552250476607,0,0.2744151602296488
0.0693096038359,0,0.5928939174607177
0.0692082648001,0,0.5906024480115486
0.0589969179677,0,0.35970436301796965
0.0592868069134,0,0.3662593066039183
0.0688758169478999,0,0.5830851661394187
0.0885226826763,0,1.0273383824164088
0.0844891797468,0,0.936133165560735
0.0558568032331,0,0.28870036219618483
0.0680804537756,0,0.5651004833769292
0.0584354543599,0,0.34700859683135243
0.0704283449295,0,0.6181907936079701
0.0582495207762,0,0.3428042828346812
0.0614930676076,0,0.41614708121862626
0.0675863169627,0,0.5539271048112905
0.0738276503821,0,0.6950555923652851
0.0900668384139,0,1.0622546974329938
0.0601037983824,0,0.38473304652720075
0.0666147878247,0,0.5319589725794194
0.0737903241279,0,0.6942115743570615
0.0736889850922,0,0.6919201049101533
0.0798172932187,0,0.8304928743875037
0.0770839300011,0,0.7686863034332009
0.0999588190252,0,1.2859313012572475
0.0764244413707,0,0.753774003975186
0.0733143271768,0,0.6834483727661563
0.0896698545148,0,1.0532781320905427
0.0918063465097,0,1.1015883029547102
0.0737983475283999,0,0.6943929987901915
0.091987047441,0,1.105674296671165
0.0717004027398,0,0.6469544539967694
0.0685567995702,0,0.5758715729866662
0.0643059671424,0,0.4797521204485001
0.0659209381099,0,0.5162697032743824
0.0821885568868,0,0.8841116818734948
0.0836210827056,0,0.916503830891024
0.0742089363239,0,0.703677196864826
0.0719126740075,0,0.6517543134095919
0.104078311877,0,1.3790809147447953
0.07840273284,0,0.7985069583364225
0.0849848863555,0,0.9473420402122477
0.0764914193221,0,0.7552885035773331
0.084264524535,0,0.9310532814827739
0.0974323200011,0,1.228802325425004
0.0782518580277,0,0.7950953902244374
0.0769316598148,0,0.7652431832458885
0.089316999318,0,1.0452994011201437
0.127208903184,0,1.9021078303137926
0.071243592181,0,0.6366250934370934
0.0980291912238,0,1.2422987255151392
0.094957100971,0,1.1728328883497359
0.100505282363,0,1.2982878826454018
0.0920245481169,0,1.106522258687674
0.0951371042153,0,1.1769031060285267
0.0923836824966,0,1.1146429739947847
0.0918230909976,0,1.1019669278563775
0.0980250051018,0,1.2422040692891572
0.108370831102,0,1.4761429855096244
0.0899770112136,0,1.0602235326052756
0.0841877789658,0,0.929317917357858
0.0993485173278999,0,1.2721312124454758
0.10041022251,0,1.296138397530683
0.107323428504,0,1.4524592092100925
0.0960697373034,0,1.1979917241685616
0.0945789546207,0,1.1642822760196814
0.118209264237,0,1.698608778464671
0.111973686735,0,1.557610443213488
0.106427249561,0,1.4321948890232874
0.105287926701,0,1.4064326197672172
0.115538344005,0,1.6382141628609177
0.13863980688,0,2.160582428863109
0.109549747699,0,1.502800544897456
0.112872830848,0,1.5779418115660164
0.12433827005,0,1.8371973239683796
0.116506384708,0,1.6601034149044702
0.119101082636,0,1.7187744984104254
0.122868243556,0,1.803957212950169
0.123464068248,0,1.8174299489792867
0.115006008829,0,1.626177046236584
0.128410494608,0,1.929278110914388
0.112893238192,0,1.5784032606507208
0.1372097229659999,0,2.1282454959841837
0.129115507314,0,1.9452197968039548
0.138978359494,0,2.1682377510772306
0.116371556697,0,1.657054695665534
0.1133769097,0,1.5893399986536652
0.135805802314,0,2.0965001645063452
0.140558097268,0,2.2039586440010965
0.130115118354,0,1.9678229145574422
0.13590016448,0,2.0986338735834003
0.126094522634,0,1.8769095543985468
0.1346375254439999,0,2.070083189698536
0.140476816733,0,2.202120735624583
0.12713669258,0,1.9004750104269068
0.148315330102,0,2.3793645170576028
0.136639189427,0,2.1153446413034187
0.126731336437,0,1.8913091326347524
0.145657142658,0,2.3192578141468645
0.161771967983,0,2.6836448405225024
0.1752833742929999,0,2.9891635829326932
0.19407906189,0,3.4141700334544476
0.140355070353,0,2.1993678170861872
0.1356868466819999,0,2.0938103501186025
0.14952825894,0,2.406791158275886
0.147333510081,0,2.3571636882758455
0.143180702675,0,2.2632607689909867
0.160684448382,0,2.659053942046002
0.124331642024,0,1.8370474516218802
